"conversation_id","created_at","favorite_count","full_text","hashtags/0","hashtags/1","hashtags/2","hashtags/3","hashtags/4","hashtags/5","id","reply_count","retweet_count","url","urls/0/display_url","urls/0/expanded_url","urls/0/url","urls/1/display_url","urls/1/expanded_url","urls/1/url","urls/2/display_url","urls/2/expanded_url","urls/2/url","urls/3/display_url","urls/3/expanded_url","urls/3/url","urls/4/display_url","urls/4/expanded_url","urls/4/url","urls/5/display_url","urls/5/expanded_url","urls/5/url","user/created_at","user/default_profile_image","user/description","user/fast_followers_count","user/favourites_count","user/followers_count","user/friends_count","user/has_custom_timelines","user/id_str","user/is_translator","user/listed_count","user/location","user/media_count","user/name","user/normal_followers_count","user/possibly_sensitive","user/profile_banner_url","user/profile_image_url_https","user/protected","user/screen_name","user/statuses_count","user/translator_type","user/url","user/verified"
"1508247397176016899","2022-03-28T00:59:36.000Z","70","UPDATE: PNP Health Service recorded the following total number of confirmed COVID-19 cases, death and recoveries on March 28, 2022: 

#WeServeAndProtect
#PNPKakampiMo
https://t.co/HPUQD6rbsR
https://t.co/txtYyrzpsG
https://t.co/5VdvBtq9gC
https://t.co/Et8tu4J5hM https://t.co/kDvSL7QT8I","WeServeAndProtect","PNPKakampiMo",,,,,"1508247397176016899","1","51","https://twitter.com/pnppio/status/1508247397176016899","facebook.com/GeneralDionard…","https://www.facebook.com/GeneralDionardCarlos","https://t.co/HPUQD6rbsR","pnp.gov.ph","http://pnp.gov.ph","https://t.co/txtYyrzpsG","facebook.com/pnp.pio","http://facebook.com/pnp.pio","https://t.co/5VdvBtq9gC","youtube.com/pnppio","http://youtube.com/pnppio","https://t.co/Et8tu4J5hM",,,,,,,"2011-01-22T04:31:46.000Z","false","The Official Twitter Account of the Philippine National Police   TO SERVE AND PROTECT","0","1616","193984","1493","false","241394761","false","532","Quezon City, Philippines","3447","Philippine National Police","193984","false","https://pbs.twimg.com/profile_banners/241394761/1496902923","https://pbs.twimg.com/profile_images/459131774728028160/AuN9cSgb_normal.jpeg","false","pnppio","9605","none","http://t.co/kbqLqE6G60","true"
"1508071515132071938","2022-03-27T13:20:42.000Z","87","The drug suspects will face charges in violation of Republic Act 9165 or the Comprehensive Dangerous Drugs Act.

Read more: https://t.co/QGJsy0ptPL

#WeServeAndProtect
#PNPKakampiMo
https://t.co/XrqlXVf5Ox
https://t.co/bQbMETjkaW
https://t.co/5VdvBtq9gC https://t.co/F3oPh6sOja","WeServeAndProtect","PNPKakampiMo",,,,,"1508071515132071938","3","71","https://twitter.com/pnppio/status/1508071515132071938","m.facebook.com/story.php?stor…","https://m.facebook.com/story.php?story_fbid=364877362350334&id=100064842182421","https://t.co/QGJsy0ptPL","facebook.com/GeneralDionard…","http://facebook.com/GeneralDionardCarlos","https://t.co/XrqlXVf5Ox","pnp.gov.ph","http://www.pnp.gov.ph","https://t.co/bQbMETjkaW","facebook.com/pnp.pio","http://facebook.com/pnp.pio","https://t.co/5VdvBtq9gC",,,,,,,"2011-01-22T04:31:46.000Z","false","The Official Twitter Account of the Philippine National Police   TO SERVE AND PROTECT","0","1616","193984","1493","false","241394761","false","532","Quezon City, Philippines","3447","Philippine National Police","193984","false","https://pbs.twimg.com/profile_banners/241394761/1496902923","https://pbs.twimg.com/profile_images/459131774728028160/AuN9cSgb_normal.jpeg","false","pnppio","9605","none","http://t.co/kbqLqE6G60","true"
"1508057215084552195","2022-03-27T12:23:53.000Z","80","Another drug suspect has fallen to the hands of the law during a drug buy-bust operation in Davao City.

Read more: https://t.co/9njV60Y5EM

#WeServeAndProtect
#PNPKakampiMo
https://t.co/XrqlXVf5Ox
https://t.co/bQbMETjkaW
https://t.co/5VdvBtq9gC https://t.co/1spmPxvpeQ","WeServeAndProtect","PNPKakampiMo",,,,,"1508057215084552195","2","57","https://twitter.com/pnppio/status/1508057215084552195","m.facebook.com/story.php?stor…","https://m.facebook.com/story.php?story_fbid=364841662353904&id=100064842182421","https://t.co/9njV60Y5EM","facebook.com/GeneralDionard…","http://facebook.com/GeneralDionardCarlos","https://t.co/XrqlXVf5Ox","pnp.gov.ph","http://www.pnp.gov.ph","https://t.co/bQbMETjkaW","facebook.com/pnp.pio","http://facebook.com/pnp.pio","https://t.co/5VdvBtq9gC",,,,,,,"2011-01-22T04:31:46.000Z","false","The Official Twitter Account of the Philippine National Police   TO SERVE AND PROTECT","0","1616","193984","1493","false","241394761","false","532","Quezon City, Philippines","3447","Philippine National Police","193984","false","https://pbs.twimg.com/profile_banners/241394761/1496902923","https://pbs.twimg.com/profile_images/459131774728028160/AuN9cSgb_normal.jpeg","false","pnppio","9605","none","http://t.co/kbqLqE6G60","true"
"1507701980830973956","2022-03-26T12:52:18.000Z","85","Police operatives arrested a high-value individual for illegal drugs in Talisay City, Cebu.

Read more: https://t.co/IUZToAuyR9

#WeServeAndProtect
#PNPKakampiMo
https://t.co/XrqlXVf5Ox
https://t.co/bQbMETjkaW
https://t.co/5VdvBtq9gC https://t.co/LiFMMQbGAF","WeServeAndProtect","PNPKakampiMo",,,,,"1507701980830973956","2","62","https://twitter.com/pnppio/status/1507701980830973956","m.facebook.com/story.php?stor…","https://m.facebook.com/story.php?story_fbid=364148272423243&id=100064842182421","https://t.co/IUZToAuyR9","facebook.com/GeneralDionard…","http://facebook.com/GeneralDionardCarlos","https://t.co/XrqlXVf5Ox","pnp.gov.ph","http://www.pnp.gov.ph","https://t.co/bQbMETjkaW","facebook.com/pnp.pio","http://facebook.com/pnp.pio","https://t.co/5VdvBtq9gC",,,,,,,"2011-01-22T04:31:46.000Z","false","The Official Twitter Account of the Philippine National Police   TO SERVE AND PROTECT","0","1616","193984","1493","false","241394761","false","532","Quezon City, Philippines","3447","Philippine National Police","193984","false","https://pbs.twimg.com/profile_banners/241394761/1496902923","https://pbs.twimg.com/profile_images/459131774728028160/AuN9cSgb_normal.jpeg","false","pnppio","9605","none","http://t.co/kbqLqE6G60","true"
"1507613998937612291","2022-03-26T07:02:42.000Z","73","Day One of the 41-day campaign period for the 2022 Local Elections was generally peaceful with no major untoward incident reported across the country.
Read more: https://t.co/LK4EWNRZoD

#WeServeAndProtect
#PNPKakampiMo
https://t.co/XrqlXVf5Ox
https://t.co/bQbMETjkaW https://t.co/aJ891XPQw5","WeServeAndProtect","PNPKakampiMo",,,,,"1507613998937612291","1","57","https://twitter.com/pnppio/status/1507613998937612291","m.facebook.com/story.php?stor…","https://m.facebook.com/story.php?story_fbid=363977082440362&id=100064842182421","https://t.co/LK4EWNRZoD","facebook.com/GeneralDionard…","http://facebook.com/GeneralDionardCarlos","https://t.co/XrqlXVf5Ox","pnp.gov.ph","http://www.pnp.gov.ph","https://t.co/bQbMETjkaW",,,,,,,,,,"2011-01-22T04:31:46.000Z","false","The Official Twitter Account of the Philippine National Police   TO SERVE AND PROTECT","0","1616","193984","1493","false","241394761","false","532","Quezon City, Philippines","3447","Philippine National Police","193984","false","https://pbs.twimg.com/profile_banners/241394761/1496902923","https://pbs.twimg.com/profile_images/459131774728028160/AuN9cSgb_normal.jpeg","false","pnppio","9605","none","http://t.co/kbqLqE6G60","true"
"1507599994399838208","2022-03-26T06:07:03.000Z","84","Over P38.9 million worth of illegal drugs were seized and three drug suspects were arrested by police in two separate anti-illegal drug operations.

Read more: https://t.co/stjzO7KCZP

#WeServeAndProtect
#PNPKakampiMo
https://t.co/XrqlXVf5Ox
https://t.co/bQbMETjkaW https://t.co/AwUADHW4a1","WeServeAndProtect","PNPKakampiMo",,,,,"1507599994399838208","2","62","https://twitter.com/pnppio/status/1507599994399838208","m.facebook.com/story.php?stor…","https://m.facebook.com/story.php?story_fbid=363953042442766&id=100064842182421","https://t.co/stjzO7KCZP","facebook.com/GeneralDionard…","http://facebook.com/GeneralDionardCarlos","https://t.co/XrqlXVf5Ox","pnp.gov.ph","http://www.pnp.gov.ph","https://t.co/bQbMETjkaW",,,,,,,,,,"2011-01-22T04:31:46.000Z","false","The Official Twitter Account of the Philippine National Police   TO SERVE AND PROTECT","0","1616","193984","1493","false","241394761","false","532","Quezon City, Philippines","3447","Philippine National Police","193984","false","https://pbs.twimg.com/profile_banners/241394761/1496902923","https://pbs.twimg.com/profile_images/459131774728028160/AuN9cSgb_normal.jpeg","false","pnppio","9605","none","http://t.co/kbqLqE6G60","true"
"1507593759004921857","2022-03-26T05:42:16.000Z","89","Cordillera police discovered anew six clandestine marijuana plantations in Kibungan, Benguet that yielded over P4.2 million worth of marijuana products.

Read more: https://t.co/7Xm2ae0g5U

#WeServeAndProtect
#PNPKakampiMo
https://t.co/XrqlXVf5Ox
https://t.co/bQbMETjkaW https://t.co/fDe3JcuwpU","WeServeAndProtect","PNPKakampiMo",,,,,"1507593759004921857","1","57","https://twitter.com/pnppio/status/1507593759004921857","m.facebook.com/story.php?stor…","https://m.facebook.com/story.php?story_fbid=363942159110521&id=100064842182421","https://t.co/7Xm2ae0g5U","facebook.com/GeneralDionard…","http://facebook.com/GeneralDionardCarlos","https://t.co/XrqlXVf5Ox","pnp.gov.ph","http://www.pnp.gov.ph","https://t.co/bQbMETjkaW",,,,,,,,,,"2011-01-22T04:31:46.000Z","false","The Official Twitter Account of the Philippine National Police   TO SERVE AND PROTECT","0","1616","193984","1493","false","241394761","false","532","Quezon City, Philippines","3447","Philippine National Police","193984","false","https://pbs.twimg.com/profile_banners/241394761/1496902923","https://pbs.twimg.com/profile_images/459131774728028160/AuN9cSgb_normal.jpeg","false","pnppio","9605","none","http://t.co/kbqLqE6G60","true"
"1507309759224942594","2022-03-25T10:53:45.000Z","92","Police operatives collared nine more drug personalities, while one eluded arrest, in simultaneous drug bust operations.
Read more: https://t.co/oOFfYunGKu

#WeServeAndProtect
#PNPKakampiMo
https://t.co/XrqlXVf5Ox
https://t.co/bQbMETjkaW
https://t.co/5VdvBtq9gC https://t.co/hpnymt2uQe","WeServeAndProtect","PNPKakampiMo",,,,,"1507309759224942594","1","65","https://twitter.com/pnppio/status/1507309759224942594","m.facebook.com/story.php?stor…","https://m.facebook.com/story.php?story_fbid=363332045838199&id=100064842182421","https://t.co/oOFfYunGKu","facebook.com/GeneralDionard…","http://facebook.com/GeneralDionardCarlos","https://t.co/XrqlXVf5Ox","pnp.gov.ph","http://www.pnp.gov.ph","https://t.co/bQbMETjkaW","facebook.com/pnp.pio","http://facebook.com/pnp.pio","https://t.co/5VdvBtq9gC",,,,,,,"2011-01-22T04:31:46.000Z","false","The Official Twitter Account of the Philippine National Police   TO SERVE AND PROTECT","0","1616","193984","1493","false","241394761","false","532","Quezon City, Philippines","3447","Philippine National Police","193984","false","https://pbs.twimg.com/profile_banners/241394761/1496902923","https://pbs.twimg.com/profile_images/459131774728028160/AuN9cSgb_normal.jpeg","false","pnppio","9605","none","http://t.co/kbqLqE6G60","true"
"1507133315916001307","2022-03-24T23:12:38.000Z","87","UPDATE: PNP Health Service recorded the following total number of confirmed COVID-19 cases, death and recoveries on March 25, 2022: 

#WeServeAndProtect
#PNPKakampiMo
https://t.co/HPUQD6rbsR
https://t.co/txtYyrzpsG
https://t.co/5VdvBtq9gC
https://t.co/Et8tu4J5hM https://t.co/AZT6BDRsdH","WeServeAndProtect","PNPKakampiMo",,,,,"1507133315916001307","0","60","https://twitter.com/pnppio/status/1507133315916001307","facebook.com/GeneralDionard…","https://www.facebook.com/GeneralDionardCarlos","https://t.co/HPUQD6rbsR","pnp.gov.ph","http://pnp.gov.ph","https://t.co/txtYyrzpsG","facebook.com/pnp.pio","http://facebook.com/pnp.pio","https://t.co/5VdvBtq9gC","youtube.com/pnppio","http://youtube.com/pnppio","https://t.co/Et8tu4J5hM",,,,,,,"2011-01-22T04:31:46.000Z","false","The Official Twitter Account of the Philippine National Police   TO SERVE AND PROTECT","0","1616","193984","1493","false","241394761","false","532","Quezon City, Philippines","3447","Philippine National Police","193984","false","https://pbs.twimg.com/profile_banners/241394761/1496902923","https://pbs.twimg.com/profile_images/459131774728028160/AuN9cSgb_normal.jpeg","false","pnppio","9605","none","http://t.co/kbqLqE6G60","true"
"1506994696232472588","2022-03-24T14:01:48.000Z","103","Four persons will be facing charges for violation of RA 9165 after being intercepted by Southern Luzon cops in a drug sting operation in Cavite.

Read more: https://t.co/uPzBv0Bc0A

#WeServeAndProtect
#PNPKakampiMo
https://t.co/XrqlXVf5Ox
https://t.co/bQbMETjkaW https://t.co/RV1pYLy0gY","WeServeAndProtect","PNPKakampiMo",,,,,"1506994696232472588","1","71","https://twitter.com/pnppio/status/1506994696232472588","m.facebook.com/story.php?stor…","https://m.facebook.com/story.php?story_fbid=362764452561625&id=100064842182421","https://t.co/uPzBv0Bc0A","facebook.com/GeneralDionard…","http://facebook.com/GeneralDionardCarlos","https://t.co/XrqlXVf5Ox","pnp.gov.ph","http://www.pnp.gov.ph","https://t.co/bQbMETjkaW",,,,,,,,,,"2011-01-22T04:31:46.000Z","false","The Official Twitter Account of the Philippine National Police   TO SERVE AND PROTECT","0","1616","193984","1493","false","241394761","false","532","Quezon City, Philippines","3447","Philippine National Police","193984","false","https://pbs.twimg.com/profile_banners/241394761/1496902923","https://pbs.twimg.com/profile_images/459131774728028160/AuN9cSgb_normal.jpeg","false","pnppio","9605","none","http://t.co/kbqLqE6G60","true"
"1506982819335004164","2022-03-24T13:14:37.000Z","116","Abangan ang bagong programa ng Pambansang Pulisya.
Tumutok sa ""the TSIP"" kasama ang pinuno ng PNP, PGEN DIONARDO B CARLOS, ngayong SABADO mula alas siyete hanggang alas otso ng gabi sa PNP official facebook page (https://t.co/5VdvBtq9gC) at UNTV- Your Public Service Channel. https://t.co/m0hW30WxGM",,,,,,,"1506982819335004164","2","77","https://twitter.com/pnppio/status/1506982819335004164","facebook.com/pnp.pio","http://facebook.com/pnp.pio","https://t.co/5VdvBtq9gC",,,,,,,,,,,,,,,,"2011-01-22T04:31:46.000Z","false","The Official Twitter Account of the Philippine National Police   TO SERVE AND PROTECT","0","1616","193984","1493","false","241394761","false","532","Quezon City, Philippines","3447","Philippine National Police","193984","false","https://pbs.twimg.com/profile_banners/241394761/1496902923","https://pbs.twimg.com/profile_images/459131774728028160/AuN9cSgb_normal.jpeg","false","pnppio","9605","none","http://t.co/kbqLqE6G60","true"
"1506640635066945537","2022-03-23T14:34:54.000Z","96","The Regional Police Drug Enforcement Unit in Central Visayas conducted a buy-bust operation that resulted to the arrest of a high-value individual in the region.
Read more: https://t.co/SRnWW1xgLu
#WeServeAndProtect
#PNPKakampiMo
https://t.co/XrqlXVf5Ox
https://t.co/bQbMETjkaW https://t.co/SMZALfkwso","WeServeAndProtect","PNPKakampiMo",,,,,"1506640635066945537","4","63","https://twitter.com/pnppio/status/1506640635066945537","m.facebook.com/story.php?stor…","https://m.facebook.com/story.php?story_fbid=362087649295972&id=100064842182421","https://t.co/SRnWW1xgLu","facebook.com/GeneralDionard…","http://facebook.com/GeneralDionardCarlos","https://t.co/XrqlXVf5Ox","pnp.gov.ph","http://www.pnp.gov.ph","https://t.co/bQbMETjkaW",,,,,,,,,,"2011-01-22T04:31:46.000Z","false","The Official Twitter Account of the Philippine National Police   TO SERVE AND PROTECT","0","1616","193984","1493","false","241394761","false","532","Quezon City, Philippines","3447","Philippine National Police","193984","false","https://pbs.twimg.com/profile_banners/241394761/1496902923","https://pbs.twimg.com/profile_images/459131774728028160/AuN9cSgb_normal.jpeg","false","pnppio","9605","none","http://t.co/kbqLqE6G60","true"
"1506626916006117376","2022-03-23T13:40:23.000Z","92","the PDEA2 and the PNP in Cagayan Valley Region are investigating the possible source of recovered Cocaine which was found floating off the coast of Barangay Bisagu, Aparri, Cagayan province.
Read more: https://t.co/VX3mPrTt8l
#WeServeAndProtect
#PNPKakampiMo https://t.co/ArhotDrf9Y","WeServeAndProtect","PNPKakampiMo",,,,,"1506626916006117376","3","69","https://twitter.com/pnppio/status/1506626916006117376","m.facebook.com/story.php?stor…","https://m.facebook.com/story.php?story_fbid=362056705965733&id=100064842182421","https://t.co/VX3mPrTt8l",,,,,,,,,,,,,,,,"2011-01-22T04:31:46.000Z","false","The Official Twitter Account of the Philippine National Police   TO SERVE AND PROTECT","0","1616","193984","1493","false","241394761","false","532","Quezon City, Philippines","3447","Philippine National Police","193984","false","https://pbs.twimg.com/profile_banners/241394761/1496902923","https://pbs.twimg.com/profile_images/459131774728028160/AuN9cSgb_normal.jpeg","false","pnppio","9605","none","http://t.co/kbqLqE6G60","true"
"1506408221489082369","2022-03-22T23:11:22.000Z","104","UPDATE: PNP Health Service recorded the following total number of confirmed COVID-19 cases, death and recoveries on March 23, 2022: 

#WeServeAndProtect
#PNPKakampiMo
https://t.co/HPUQD6rbsR
https://t.co/txtYyrzpsG
https://t.co/5VdvBtq9gC
https://t.co/Et8tu4J5hM https://t.co/b5h9OJcxys","WeServeAndProtect","PNPKakampiMo",,,,,"1506408221489082369","2","62","https://twitter.com/pnppio/status/1506408221489082369","facebook.com/GeneralDionard…","https://www.facebook.com/GeneralDionardCarlos","https://t.co/HPUQD6rbsR","pnp.gov.ph","http://pnp.gov.ph","https://t.co/txtYyrzpsG","facebook.com/pnp.pio","http://facebook.com/pnp.pio","https://t.co/5VdvBtq9gC","youtube.com/pnppio","http://youtube.com/pnppio","https://t.co/Et8tu4J5hM",,,,,,,"2011-01-22T04:31:46.000Z","false","The Official Twitter Account of the Philippine National Police   TO SERVE AND PROTECT","0","1616","193984","1493","false","241394761","false","532","Quezon City, Philippines","3447","Philippine National Police","193984","false","https://pbs.twimg.com/profile_banners/241394761/1496902923","https://pbs.twimg.com/profile_images/459131774728028160/AuN9cSgb_normal.jpeg","false","pnppio","9605","none","http://t.co/kbqLqE6G60","true"
"1506275519821914116","2022-03-22T14:24:03.000Z","100","Another anti-illegal drug operation yielded P6.9 million worth of Shabu in Imus City, Cavite.

Read more: https://t.co/z80vGNU5y3

#WeServeAndProtect
#PNPKakampiMo
https://t.co/XrqlXVxf2F
https://t.co/bQbMET2h8W
https://t.co/5VdvBt96eC https://t.co/nlAa0E4ELu","WeServeAndProtect","PNPKakampiMo",,,,,"1506275519821914116","2","62","https://twitter.com/pnppio/status/1506275519821914116","m.facebook.com/story.php?stor…","https://m.facebook.com/story.php?story_fbid=361340202704050&id=100064842182421","https://t.co/z80vGNU5y3","facebook.com/GeneralDionard…","http://facebook.com/GeneralDionardCarlos","https://t.co/XrqlXVxf2F","pnp.gov.ph","http://www.pnp.gov.ph","https://t.co/bQbMET2h8W","facebook.com/pnp.pio","http://facebook.com/pnp.pio","https://t.co/5VdvBt96eC",,,,,,,"2011-01-22T04:31:46.000Z","false","The Official Twitter Account of the Philippine National Police   TO SERVE AND PROTECT","0","1616","193984","1493","false","241394761","false","532","Quezon City, Philippines","3447","Philippine National Police","193984","false","https://pbs.twimg.com/profile_banners/241394761/1496902923","https://pbs.twimg.com/profile_images/459131774728028160/AuN9cSgb_normal.jpeg","false","pnppio","9605","none","http://t.co/kbqLqE6G60","true"
"1506270804031410181","2022-03-22T14:05:19.000Z","92","PNP Chief PGen Carlos identified the suspect as DARWIN CABIS, single, laborer and a resident of Brgy. Libot, Calinog, Iloilo.

Read more: https://t.co/bMMhofwBGa

#WeServeAndProtect
#PNPKakampiMo
https://t.co/XrqlXVf5Ox
https://t.co/bQbMETjkaW
https://t.co/5VdvBtq9gC https://t.co/uHy35QCGSW","WeServeAndProtect","PNPKakampiMo",,,,,"1506270804031410181","2","58","https://twitter.com/pnppio/status/1506270804031410181","m.facebook.com/story.php?stor…","https://m.facebook.com/story.php?story_fbid=361338502704220&id=100064842182421","https://t.co/bMMhofwBGa","facebook.com/GeneralDionard…","http://facebook.com/GeneralDionardCarlos","https://t.co/XrqlXVf5Ox","pnp.gov.ph","http://www.pnp.gov.ph","https://t.co/bQbMETjkaW","facebook.com/pnp.pio","http://facebook.com/pnp.pio","https://t.co/5VdvBtq9gC",,,,,,,"2011-01-22T04:31:46.000Z","false","The Official Twitter Account of the Philippine National Police   TO SERVE AND PROTECT","0","1616","193984","1493","false","241394761","false","532","Quezon City, Philippines","3447","Philippine National Police","193984","false","https://pbs.twimg.com/profile_banners/241394761/1496902923","https://pbs.twimg.com/profile_images/459131774728028160/AuN9cSgb_normal.jpeg","false","pnppio","9605","none","http://t.co/kbqLqE6G60","true"
"1506265528679116800","2022-03-22T13:44:21.000Z","88","The Kalayaan Municipal Police Station in Laguna province is conducting an in-depth probe into an alleged hazing incident that resulted in the death of a male student.

Read more: https://t.co/U6BQqMvoVe

#WeServeAndProtect
#PNPKakampiMo
https://t.co/XrqlXVf5Ox https://t.co/Bsac5S9ZLk","WeServeAndProtect","PNPKakampiMo",,,,,"1506265528679116800","1","56","https://twitter.com/pnppio/status/1506265528679116800","m.facebook.com/story.php?stor…","https://m.facebook.com/story.php?story_fbid=361336236037780&id=100064842182421","https://t.co/U6BQqMvoVe","facebook.com/GeneralDionard…","http://facebook.com/GeneralDionardCarlos","https://t.co/XrqlXVf5Ox",,,,,,,,,,,,,"2011-01-22T04:31:46.000Z","false","The Official Twitter Account of the Philippine National Police   TO SERVE AND PROTECT","0","1616","193984","1493","false","241394761","false","532","Quezon City, Philippines","3447","Philippine National Police","193984","false","https://pbs.twimg.com/profile_banners/241394761/1496902923","https://pbs.twimg.com/profile_images/459131774728028160/AuN9cSgb_normal.jpeg","false","pnppio","9605","none","http://t.co/kbqLqE6G60","true"
"1506257010932604928","2022-03-22T13:10:30.000Z","96","The PNP lauded two fishermen for reporting to authorities three suspected bricks of cocaine they found floating off the waters of Cagayan.
Read more: https://t.co/nG7BViIW9s

#WeServeAndProtect
#PNPKakampiMo
https://t.co/XrqlXVf5Ox
https://t.co/bQbMETjkaW
https://t.co/5VdvBtq9gC https://t.co/qmIGIYVYnN","WeServeAndProtect","PNPKakampiMo",,,,,"1506257010932604928","3","63","https://twitter.com/pnppio/status/1506257010932604928","m.facebook.com/story.php?stor…","https://m.facebook.com/story.php?story_fbid=361334089371328&id=100064842182421","https://t.co/nG7BViIW9s","facebook.com/GeneralDionard…","http://facebook.com/GeneralDionardCarlos","https://t.co/XrqlXVf5Ox","pnp.gov.ph","http://www.pnp.gov.ph","https://t.co/bQbMETjkaW","facebook.com/pnp.pio","http://facebook.com/pnp.pio","https://t.co/5VdvBtq9gC",,,,,,,"2011-01-22T04:31:46.000Z","false","The Official Twitter Account of the Philippine National Police   TO SERVE AND PROTECT","0","1616","193984","1493","false","241394761","false","532","Quezon City, Philippines","3447","Philippine National Police","193984","false","https://pbs.twimg.com/profile_banners/241394761/1496902923","https://pbs.twimg.com/profile_images/459131774728028160/AuN9cSgb_normal.jpeg","false","pnppio","9605","none","http://t.co/kbqLqE6G60","true"
"1506255183805771777","2022-03-22T13:03:15.000Z","70","Central Visayas operatives arrested three most wanted persons in separate police operations on Monday in Cebu.

Read more: https://t.co/qNLsm2X8xo

#WeServeAndProtect
#PNPKakampiMo
https://t.co/XrqlXVf5Ox
https://t.co/bQbMETjkaW
https://t.co/5VdvBtq9gC https://t.co/BKFZWUfftX","WeServeAndProtect","PNPKakampiMo",,,,,"1506255183805771777","1","45","https://twitter.com/pnppio/status/1506255183805771777","m.facebook.com/story.php?stor…","https://m.facebook.com/story.php?story_fbid=361327089372028&id=100064842182421","https://t.co/qNLsm2X8xo","facebook.com/GeneralDionard…","http://facebook.com/GeneralDionardCarlos","https://t.co/XrqlXVf5Ox","pnp.gov.ph","http://www.pnp.gov.ph","https://t.co/bQbMETjkaW","facebook.com/pnp.pio","http://facebook.com/pnp.pio","https://t.co/5VdvBtq9gC",,,,,,,"2011-01-22T04:31:46.000Z","false","The Official Twitter Account of the Philippine National Police   TO SERVE AND PROTECT","0","1616","193984","1493","false","241394761","false","532","Quezon City, Philippines","3447","Philippine National Police","193984","false","https://pbs.twimg.com/profile_banners/241394761/1496902923","https://pbs.twimg.com/profile_images/459131774728028160/AuN9cSgb_normal.jpeg","false","pnppio","9605","none","http://t.co/kbqLqE6G60","true"
"1506247521944760324","2022-03-22T12:32:48.000Z","65","Pampanga police arrested a 35-year old high-value drug personality in a drug sting operation.

Read more: https://t.co/bGtEntIb12

#WeServeAndProtect
#PNPKakampiMo
https://t.co/XrqlXVf5Ox
https://t.co/bQbMETjkaW
https://t.co/5VdvBtq9gC https://t.co/UCu5URo2ua","WeServeAndProtect","PNPKakampiMo",,,,,"1506247521944760324","1","47","https://twitter.com/pnppio/status/1506247521944760324","m.facebook.com/story.php?stor…","https://m.facebook.com/story.php?story_fbid=361322582705812&id=100064842182421","https://t.co/bGtEntIb12","facebook.com/GeneralDionard…","http://facebook.com/GeneralDionardCarlos","https://t.co/XrqlXVf5Ox","pnp.gov.ph","http://www.pnp.gov.ph","https://t.co/bQbMETjkaW","facebook.com/pnp.pio","http://facebook.com/pnp.pio","https://t.co/5VdvBtq9gC",,,,,,,"2011-01-22T04:31:46.000Z","false","The Official Twitter Account of the Philippine National Police   TO SERVE AND PROTECT","0","1616","193984","1493","false","241394761","false","532","Quezon City, Philippines","3447","Philippine National Police","193984","false","https://pbs.twimg.com/profile_banners/241394761/1496902923","https://pbs.twimg.com/profile_images/459131774728028160/AuN9cSgb_normal.jpeg","false","pnppio","9605","none","http://t.co/kbqLqE6G60","true"
"1506241386794057729","2022-03-22T12:08:25.000Z","93","CARLOS BAGS THREE AWARDS AT 2022 NATION BUILDERS AND MOSLIV GALA NIGHT

Read more: https://t.co/FiWBgmgSfz

#WeServeAndProtect
#PNPKakampiMo
https://t.co/XrqlXVxf2F
https://t.co/txtYyrimqG
https://t.co/5VdvBt96eC https://t.co/dlyLlUhNWz","WeServeAndProtect","PNPKakampiMo",,,,,"1506241386794057729","2","62","https://twitter.com/pnppio/status/1506241386794057729","facebook.com/pnp.pio/posts/…","https://www.facebook.com/pnp.pio/posts/361320639372673?_","https://t.co/FiWBgmgSfz","facebook.com/GeneralDionard…","http://facebook.com/GeneralDionardCarlos","https://t.co/XrqlXVxf2F","pnp.gov.ph","http://pnp.gov.ph","https://t.co/txtYyrimqG","facebook.com/pnp.pio","http://facebook.com/pnp.pio","https://t.co/5VdvBt96eC",,,,,,,"2011-01-22T04:31:46.000Z","false","The Official Twitter Account of the Philippine National Police   TO SERVE AND PROTECT","0","1616","193984","1493","false","241394761","false","532","Quezon City, Philippines","3447","Philippine National Police","193984","false","https://pbs.twimg.com/profile_banners/241394761/1496902923","https://pbs.twimg.com/profile_images/459131774728028160/AuN9cSgb_normal.jpeg","false","pnppio","9605","none","http://t.co/kbqLqE6G60","true"
"1506056274118512643","2022-03-21T23:52:51.000Z","68","UPDATE: PNP Health Service recorded the following total number of confirmed COVID-19 cases, death and recoveries on March 22, 2022: 

#WeServeAndProtect
#PNPKakampiMo
https://t.co/HPUQD6rbsR
https://t.co/txtYyrzpsG
https://t.co/5VdvBtq9gC
https://t.co/Et8tu4J5hM https://t.co/fjvWXBHNCa","WeServeAndProtect","PNPKakampiMo",,,,,"1506056274118512643","2","43","https://twitter.com/pnppio/status/1506056274118512643","facebook.com/GeneralDionard…","https://www.facebook.com/GeneralDionardCarlos","https://t.co/HPUQD6rbsR","pnp.gov.ph","http://pnp.gov.ph","https://t.co/txtYyrzpsG","facebook.com/pnp.pio","http://facebook.com/pnp.pio","https://t.co/5VdvBtq9gC","youtube.com/pnppio","http://youtube.com/pnppio","https://t.co/Et8tu4J5hM",,,,,,,"2011-01-22T04:31:46.000Z","false","The Official Twitter Account of the Philippine National Police   TO SERVE AND PROTECT","0","1616","193984","1493","false","241394761","false","532","Quezon City, Philippines","3447","Philippine National Police","193984","false","https://pbs.twimg.com/profile_banners/241394761/1496902923","https://pbs.twimg.com/profile_images/459131774728028160/AuN9cSgb_normal.jpeg","false","pnppio","9605","none","http://t.co/kbqLqE6G60","true"
